swing,pair,item,value,n
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:secondaryAxisTilt:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:secondaryAxisTilt:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:shaftAngleVsHorizontal:P0,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:shaftAngleVsHorizontal:P2,0.0086,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:shaftAngleVsHorizontal:P5,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:shaftAngleVsHorizontal:P7,35.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:shoulderPlaneAngle:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:shoulderPlaneAngle:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:spineSideBend:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:spineSideBend:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:stanceWidth:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:swingPlaneIotaBack:P2,0.8161,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:swingPlaneIotaDown:P5,13.7303,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:tempoBackswing:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:tempoRatio:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:thoraxAngularSpeed:P9,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:thoraxLateralDrift:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:thoraxLateralDrift:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:thoraxLateralDrift:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:toeLineAngle:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:trailElbowHeight:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:trailElbowHeight:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:trailFootFlare:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:trailWristFlexExt:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:trailWristFlexExt:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:trailWristFlexExt:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:trailWristFlexExt:P7,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,metric:transitionPlaneDelta:P3,14.5463,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0003,PR-PM,score_overall,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,pose_body_px_mean,1.641,5037
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,pose_body_px_p95,4.1811,5037
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,pose_hands_px_mean,2.5488,9178
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,pose_hands_px_p95,7.0783,9178
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,pose_frames_common,219,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,club_theta_deg_median,0.0,745
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,club_theta_deg_p95,1.0,745
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,club_head_px_median,4.7947,745
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,club_head_px_p95,18.6857,745
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,club_frames_tracked_in_one_only,0,745
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,ball_found_agreement,1.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,ball_pos_px_median,,0
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,ball_launch_ms,,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,ball_launch_found_mismatch,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,phase_P00_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,phase_P01_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,phase_P02_ms,14.687,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,phase_P05_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,phase_P07_ms,4.061,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,phase_P08_ms,2.72,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,phase_P09_ms,0.649,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,phase_P12_ms,1.568,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,phase_P13_ms,0.705,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,phase_P14_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,phase_count_diff,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric_value_count_diff,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric_keys_only_in_first,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric_keys_only_in_second,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:attackAngle:P5,63.5261,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:clubAngularSpeed:P9,14.2254,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:clubheadPeakLead:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:clubheadSpeed:P0,0.4008,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:clubheadSpeed:P2,0.113,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:clubheadSpeed:P5,1.5744,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:comOverLeadFoot:P0,12.2259,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:comOverLeadFoot:P2,3.204,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:comOverLeadFoot:P5,1.8351,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:comOverLeadFoot:P7,4.4558,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:elbowAlignment:P0,1.3585,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:elbowAlignment:P2,3.3835,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:elbowAlignment:P5,0.6645,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:feetAlignment:P0,2.4403,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:feetAlignment:P2,0.1694,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:feetAlignment:P5,0.6384,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:handSpeed:P0,0.0021,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:handSpeed:P2,0.3149,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:handSpeed:P5,0.2414,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:headLift:P0,1.563,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:headLift:P2,0.3951,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:headLift:P5,0.5048,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:headSway:P0,0.6014,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:headSway:P2,0.198,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:headSway:P5,0.0911,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:headTilt:P0,6.3707,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:headTilt:P2,0.8796,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:headTilt:P5,4.4,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:hipLineTilt:P0,0.1161,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:hipLineTilt:P12,0.4102,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:hipLineTilt:P13,0.6201,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:hipLineTilt:P2,1.0312,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:hipLineTilt:P5,1.2712,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:hipLineTilt:P8,0.3137,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:hipLineTilt:P9,0.0464,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:impactShaftLean:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:lagAngle:P0,0.3222,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:lagAngle:P2,1.1248,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:lagAngle:P5,1.1111,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadArmAngularSpeed:P5,71.8783,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadArmAngularSpeed:P9,97.2664,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadArmToTorso:P0,0.0007,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadArmToTorso:P2,3.8228,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadArmToTorso:P5,0.2601,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadArmToTorso:P7,3.0585,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadFootFlare:P0,0.9065,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadHandWidth:P0,0.548,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadHandWidth:P2,0.5447,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadHandWidth:P5,3.0643,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadHandWidth:P7,0.6931,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadKneeDrift:P0,0.4249,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadKneeDrift:P2,1.2403,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadKneeDrift:P5,0.7286,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadUpperArmToChest:P0,0.015,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadUpperArmToChest:P2,0.3672,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadUpperArmToChest:P5,0.2591,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:leadUpperArmToChest:P7,0.6038,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:pelvisAngularSpeed:P9,22.6941,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:pelvisLift:P0,0.1649,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:pelvisLift:P2,0.6627,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:pelvisLift:P5,2.8466,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:pelvisSway:P0,0.0512,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:pelvisSway:P2,0.9723,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:pelvisSway:P5,0.358,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:secondaryAxisTilt:P0,0.0439,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:secondaryAxisTilt:P2,0.2474,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:secondaryAxisTilt:P5,0.1099,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:shaftAngleVsHorizontal:P0,46.971,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:shaftAngleVsHorizontal:P2,22.6371,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:shaftAngleVsHorizontal:P5,0.7064,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:shaftAngleVsHorizontal:P7,2.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:shoulderPlaneAngle:P0,0.0514,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:shoulderPlaneAngle:P5,0.7064,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:spineSideBend:P0,0.0646,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:spineSideBend:P5,1.9777,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:stanceWidth:P0,0.456,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:swingPlaneIotaBack:P2,4.2797,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:swingPlaneIotaDown:P5,7.0267,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:tempoBackswing:P5,0.0147,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:tempoRatio:P5,0.1993,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:thoraxAngularSpeed:P5,580.3904,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:thoraxAngularSpeed:P9,307.0539,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:thoraxLateralDrift:P0,14.2257,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:thoraxLateralDrift:P2,0.3482,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:thoraxLateralDrift:P5,4.8449,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:toeLineAngle:P0,8.9111,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:trailElbowHeight:P0,0.627,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:trailElbowHeight:P5,0.3032,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:trailFootFlare:P0,0.5125,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:trailWristFlexExt:P0,10.4854,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:trailWristFlexExt:P2,2.2636,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:trailWristFlexExt:P5,0.3821,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:trailWristFlexExt:P7,1.1418,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,metric:transitionPlaneDelta:P3,11.3063,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-M1,score_overall,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,pose_body_px_mean,0.0,5037
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,pose_body_px_p95,0.0,5037
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,pose_hands_px_mean,0.0,9198
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,pose_hands_px_p95,0.0,9198
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,pose_frames_common,219,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,club_theta_deg_median,0.0,745
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,club_theta_deg_p95,0.0,745
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,club_head_px_median,0.0,745
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,club_head_px_p95,0.0,745
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,club_frames_tracked_in_one_only,0,745
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,ball_found_agreement,1.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,ball_pos_px_median,,0
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,ball_launch_ms,,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,ball_launch_found_mismatch,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,phase_P00_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,phase_P01_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,phase_P02_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,phase_P05_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,phase_P07_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,phase_P08_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,phase_P09_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,phase_P12_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,phase_P13_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,phase_P14_ms,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,phase_count_diff,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric_value_count_diff,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric_keys_only_in_first,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric_keys_only_in_second,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:attackAngle:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:clubAngularSpeed:P9,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:clubheadPeakLead:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:clubheadSpeed:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:clubheadSpeed:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:clubheadSpeed:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:comOverLeadFoot:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:comOverLeadFoot:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:comOverLeadFoot:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:comOverLeadFoot:P7,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:elbowAlignment:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:elbowAlignment:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:elbowAlignment:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:feetAlignment:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:feetAlignment:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:feetAlignment:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:handSpeed:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:handSpeed:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:handSpeed:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:headLift:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:headLift:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:headLift:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:headSway:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:headSway:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:headSway:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:headTilt:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:headTilt:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:headTilt:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:hipLineTilt:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:hipLineTilt:P12,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:hipLineTilt:P13,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:hipLineTilt:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:hipLineTilt:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:hipLineTilt:P8,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:hipLineTilt:P9,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:impactShaftLean:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:lagAngle:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:lagAngle:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:lagAngle:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadArmAngularSpeed:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadArmAngularSpeed:P9,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadArmToTorso:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadArmToTorso:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadArmToTorso:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadArmToTorso:P7,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadFootFlare:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadHandWidth:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadHandWidth:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadHandWidth:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadHandWidth:P7,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadKneeDrift:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadKneeDrift:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadKneeDrift:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadUpperArmToChest:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadUpperArmToChest:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadUpperArmToChest:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:leadUpperArmToChest:P7,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:pelvisAngularSpeed:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:pelvisAngularSpeed:P9,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:pelvisLift:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:pelvisLift:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:pelvisLift:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:pelvisSway:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:pelvisSway:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:pelvisSway:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:secondaryAxisTilt:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:secondaryAxisTilt:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:secondaryAxisTilt:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:shaftAngleVsHorizontal:P0,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:shaftAngleVsHorizontal:P2,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:shaftAngleVsHorizontal:P5,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:shaftAngleVsHorizontal:P7,0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:shoulderPlaneAngle:P0,0.0,
2026-07-09_Mark-Liversedge_Wrist_01/swing_0004,R1-R2,metric:shoulderPlaneAngle:P5,0.0,
